  M1  |  M2  |  M   |  T  
   31 |   33 |    3 | 1023
   31 |   33 |   11 | 1023
   31 |   33 |   31 | 1023
   31 |   33 |   33 | 1023
   32 |   33 |    2 | 1056
   32 |   33 |    3 | 1056
   32 |   33 |    4 | 1056
   32 |   33 |    8 | 1056
   32 |   33 |   11 | 1056
   32 |   33 |   16 | 1056
   32 |   33 |   32 | 1056
   32 |   33 |   33 | 1056
   34 |   33 |    2 | 1122
   34 |   33 |    3 | 1122
   34 |   33 |   11 | 1122
   34 |   33 |   17 | 1122
   34 |   33 |   33 | 1122
   34 |   33 |   34 | 1122
   35 |   33 |    3 | 1155
   35 |   33 |    5 | 1155
   35 |   33 |    7 | 1155
   35 |   33 |   11 | 1155
   35 |   33 |   33 | 1155
   35 |   33 |   35 | 1155
   36 |   33 |    2 | 396
   37 |   33 |    3 | 1221
   37 |   33 |   11 | 1221
   37 |   33 |   33 | 1221
   37 |   33 |   37 | 1221
   38 |   33 |    2 | 1254
   38 |   33 |    3 | 1254
   38 |   33 |   11 | 1254
   38 |   33 |   19 | 1254
   38 |   33 |   33 | 1254
   38 |   33 |   38 | 1254
   40 |   33 |    2 | 1320
   40 |   33 |    3 | 1320
   40 |   33 |    4 | 1320
   40 |   33 |    5 | 1320
   40 |   33 |    8 | 1320
   40 |   33 |   10 | 1320
   40 |   33 |   11 | 1320
   40 |   33 |   20 | 1320
   40 |   33 |   33 | 1320
   40 |   33 |   40 | 1320
   41 |   33 |    3 | 1353
   41 |   33 |   11 | 1353
   41 |   33 |   33 | 1353
   41 |   33 |   41 | 1353
   43 |   33 |    3 | 1419
   43 |   33 |   11 | 1419
   43 |   33 |   33 | 1419
   43 |   33 |   43 | 1419
   46 |   33 |    2 | 1518
   46 |   33 |    3 | 1518
   46 |   33 |   11 | 1518
   46 |   33 |   23 | 1518
   46 |   33 |   33 | 1518
   46 |   33 |   46 | 1518
   47 |   33 |    3 | 1551
   47 |   33 |   11 | 1551
   47 |   33 |   33 | 1551
   47 |   33 |   47 | 1551
   49 |   33 |    3 | 1617
   49 |   33 |    7 | 1617
   49 |   33 |   11 | 1617
   49 |   33 |   33 | 1617
   49 |   33 |   49 | 1617
    1 |   34 |    2 | 34
    1 |   34 |   17 | 34
    1 |   34 |   34 | 34
    3 |   34 |    2 | 102
    3 |   34 |    3 | 102
    3 |   34 |   17 | 102
    3 |   34 |   34 | 102
    4 |   34 |    2 | 68
    5 |   34 |    2 | 170
    5 |   34 |    5 | 170
    5 |   34 |   17 | 170
    5 |   34 |   34 | 170
    7 |   34 |    2 | 238
    7 |   34 |    7 | 238
    7 |   34 |   17 | 238
    7 |   34 |   34 | 238
    8 |   34 |    2 | 136
    9 |   34 |    2 | 306
    9 |   34 |    3 | 306
    9 |   34 |    9 | 306
    9 |   34 |   17 | 306
    9 |   34 |   34 | 306
   11 |   34 |    2 | 374
   11 |   34 |   11 | 374
   11 |   34 |   17 | 374
   11 |   34 |   34 | 374
   13 |   34 |    2 | 442
   13 |   34 |   13 | 442
   13 |   34 |   17 | 442
   13 |   34 |   34 | 442
   15 |   34 |    2 | 510
   15 |   34 |    3 | 510
   15 |   34 |    5 | 510
   15 |   34 |   15 | 510
   15 |   34 |   17 | 510
   15 |   34 |   34 | 510
   19 |   34 |    2 | 646
   19 |   34 |   17 | 646
   19 |   34 |   19 | 646
   19 |   34 |   34 | 646
   21 |   34 |    2 | 714
   21 |   34 |    3 | 714
   21 |   34 |    7 | 714
   21 |   34 |   17 | 714
   21 |   34 |   21 | 714
   21 |   34 |   34 | 714
   23 |   34 |    2 | 782
   23 |   34 |   17 | 782
   23 |   34 |   23 | 782
   23 |   34 |   34 | 782
   24 |   34 |    2 | 408
   25 |   34 |    2 | 850
   25 |   34 |    5 | 850
   25 |   34 |   17 | 850
   25 |   34 |   25 | 850
   25 |   34 |   34 | 850
   27 |   34 |    2 | 918
   27 |   34 |    3 | 918
   27 |   34 |    9 | 918
   27 |   34 |   17 | 918
   27 |   34 |   27 | 918
   27 |   34 |   34 | 918
   29 |   34 |    2 | 986
   29 |   34 |   17 | 986
   29 |   34 |   29 | 986
   29 |   34 |   34 | 986
   31 |   34 |    2 | 1054
   31 |   34 |   17 | 1054
   31 |   34 |   31 | 1054
   31 |   34 |   34 | 1054
   33 |   34 |    2 | 1122
   33 |   34 |    3 | 1122
   33 |   34 |   11 | 1122
   33 |   34 |   17 | 1122
   33 |   34 |   33 | 1122
   33 |   34 |   34 | 1122
   35 |   34 |    2 | 1190
   35 |   34 |    5 | 1190
   35 |   34 |    7 | 1190
   35 |   34 |   17 | 1190
   35 |   34 |   34 | 1190
   35 |   34 |   35 | 1190
   37 |   34 |    2 | 1258
   37 |   34 |   17 | 1258
   37 |   34 |   34 | 1258
   37 |   34 |   37 | 1258
   39 |   34 |    2 | 1326
   39 |   34 |    3 | 1326
   39 |   34 |   13 | 1326
   39 |   34 |   17 | 1326
   39 |   34 |   34 | 1326
   39 |   34 |   39 | 1326
   41 |   34 |    2 | 1394
   41 |   34 |   17 | 1394
   41 |   34 |   34 | 1394
   41 |   34 |   41 | 1394
   43 |   34 |    2 | 1462
   43 |   34 |   17 | 1462
   43 |   34 |   34 | 1462
   43 |   34 |   43 | 1462
   45 |   34 |    2 | 1530
   45 |   34 |    3 | 1530
   45 |   34 |    5 | 1530
   45 |   34 |    9 | 1530
   45 |   34 |   15 | 1530
   45 |   34 |   17 | 1530
   45 |   34 |   34 | 1530
   45 |   34 |   45 | 1530
   47 |   34 |    2 | 1598
   47 |   34 |   17 | 1598
   47 |   34 |   34 | 1598
   47 |   34 |   47 | 1598
   48 |   34 |    3 | 816
   49 |   34 |    2 | 1666
   49 |   34 |    7 | 1666
   49 |   34 |   17 | 1666
   49 |   34 |   34 | 1666
   49 |   34 |   49 | 1666
    1 |   35 |    5 | 35
    1 |   35 |    7 | 35
    1 |   35 |   35 | 35
    2 |   35 |    2 | 70
    2 |   35 |    5 | 70
    2 |   35 |    7 | 70
    2 |   35 |   35 | 70
    3 |   35 |    3 | 105
    3 |   35 |    5 | 105
    3 |   35 |    7 | 105
    3 |   35 |   35 | 105
    4 |   35 |    2 | 140
    4 |   35 |    4 | 140
    4 |   35 |    5 | 140
    4 |   35 |    7 | 140
    4 |   35 |   35 | 140
    6 |   35 |    2 | 210
    6 |   35 |    3 | 210
    6 |   35 |    5 | 210
    6 |   35 |    6 | 210
    6 |   35 |    7 | 210
    6 |   35 |   35 | 210
    8 |   35 |    2 | 280
    8 |   35 |    4 | 280
    8 |   35 |    5 | 280
    8 |   35 |    7 | 280
    8 |   35 |    8 | 280
    8 |   35 |   35 | 280
    9 |   35 |    3 | 315
    9 |   35 |    5 | 315
    9 |   35 |    7 | 315
    9 |   35 |    9 | 315
    9 |   35 |   35 | 315
   10 |   35 |    2 | 70
   11 |   35 |    5 | 385
   11 |   35 |    7 | 385
   11 |   35 |   11 | 385
   11 |   35 |   35 | 385
   12 |   35 |    2 | 420
   12 |   35 |    3 | 420
   12 |   35 |    4 | 420
   12 |   35 |    5 | 420
   12 |   35 |    6 | 420
   12 |   35 |    7 | 420
   12 |   35 |   12 | 420
   12 |   35 |   35 | 420
   13 |   35 |    5 | 455
   13 |   35 |    7 | 455
   13 |   35 |   13 | 455
   13 |   35 |   35 | 455
   14 |   35 |    2 | 70
   16 |   35 |    2 | 560
   16 |   35 |    4 | 560
   16 |   35 |    5 | 560
   16 |   35 |    7 | 560
   16 |   35 |    8 | 560
   16 |   35 |   16 | 560
   16 |   35 |   35 | 560
   17 |   35 |    5 | 595
   17 |   35 |    7 | 595
   17 |   35 |   17 | 595
   17 |   35 |   35 | 595
   18 |   35 |    2 | 630
   18 |   35 |    3 | 630
   18 |   35 |    5 | 630
   18 |   35 |    6 | 630
   18 |   35 |    7 | 630
   18 |   35 |    9 | 630
   18 |   35 |   18 | 630
   18 |   35 |   35 | 630
   19 |   35 |    5 | 665
   19 |   35 |    7 | 665
   19 |   35 |   19 | 665
   19 |   35 |   35 | 665
   22 |   35 |    2 | 770
   22 |   35 |    5 | 770
   22 |   35 |    7 | 770
   22 |   35 |   11 | 770
   22 |   35 |   22 | 770
   22 |   35 |   35 | 770
   23 |   35 |    5 | 805
   23 |   35 |    7 | 805
   23 |   35 |   23 | 805
   23 |   35 |   35 | 805
   24 |   35 |    2 | 840
   24 |   35 |    3 | 840
   24 |   35 |    4 | 840
   24 |   35 |    5 | 840
   24 |   35 |    6 | 840
   24 |   35 |    7 | 840
   24 |   35 |    8 | 840
   24 |   35 |   12 | 840
   24 |   35 |   24 | 840
   24 |   35 |   35 | 840
   26 |   35 |    2 | 910
   26 |   35 |    5 | 910
   26 |   35 |    7 | 910
   26 |   35 |   13 | 910
   26 |   35 |   26 | 910
   26 |   35 |   35 | 910
   27 |   35 |    3 | 945
   27 |   35 |    5 | 945
   27 |   35 |    7 | 945
   27 |   35 |    9 | 945
   27 |   35 |   27 | 945
   27 |   35 |   35 | 945
   29 |   35 |    5 | 1015
   29 |   35 |    7 | 1015
   29 |   35 |   29 | 1015
   29 |   35 |   35 | 1015
   31 |   35 |    5 | 1085
   31 |   35 |    7 | 1085
   31 |   35 |   31 | 1085
   31 |   35 |   35 | 1085
   32 |   35 |    2 | 1120
   32 |   35 |    4 | 1120
   32 |   35 |    5 | 1120
   32 |   35 |    7 | 1120
   32 |   35 |    8 | 1120
   32 |   35 |   16 | 1120
   32 |   35 |   32 | 1120
   32 |   35 |   35 | 1120
   33 |   35 |    3 | 1155
   33 |   35 |    5 | 1155
   33 |   35 |    7 | 1155
   33 |   35 |   11 | 1155
   33 |   35 |   33 | 1155
   33 |   35 |   35 | 1155
   34 |   35 |    2 | 1190
   34 |   35 |    5 | 1190
   34 |   35 |    7 | 1190
   34 |   35 |   17 | 1190
   34 |   35 |   34 | 1190
   34 |   35 |   35 | 1190
   36 |   35 |    2 | 1260
   36 |   35 |    3 | 1260
   36 |   35 |    4 | 1260
   36 |   35 |    5 | 1260
   36 |   35 |    6 | 1260
   36 |   35 |    7 | 1260
   36 |   35 |    9 | 1260
   36 |   35 |   12 | 1260
   36 |   35 |   18 | 1260
   36 |   35 |   35 | 1260
   36 |   35 |   36 | 1260
   37 |   35 |    5 | 1295
   37 |   35 |    7 | 1295
   37 |   35 |   35 | 1295
   37 |   35 |   37 | 1295
   38 |   35 |    2 | 1330
   38 |   35 |    5 | 1330
   38 |   35 |    7 | 1330
   38 |   35 |   19 | 1330
   38 |   35 |   35 | 1330
   38 |   35 |   38 | 1330
   39 |   35 |    3 | 1365
   39 |   35 |    5 | 1365
   39 |   35 |    7 | 1365
   39 |   35 |   13 | 1365
   39 |   35 |   35 | 1365
   39 |   35 |   39 | 1365
   41 |   35 |    5 | 1435
   41 |   35 |    7 | 1435
   41 |   35 |   35 | 1435
   41 |   35 |   41 | 1435
   43 |   35 |    5 | 1505
   43 |   35 |    7 | 1505
   43 |   35 |   35 | 1505
   43 |   35 |   43 | 1505
   44 |   35 |    2 | 1540
   44 |   35 |    4 | 1540
   44 |   35 |    5 | 1540
   44 |   35 |    7 | 1540
   44 |   35 |   11 | 1540
   44 |   35 |   22 | 1540
   44 |   35 |   35 | 1540
   44 |   35 |   44 | 1540
   46 |   35 |    2 | 1610
   46 |   35 |    5 | 1610
   46 |   35 |    7 | 1610
   46 |   35 |   23 | 1610
   46 |   35 |   35 | 1610
   46 |   35 |   46 | 1610
   47 |   35 |    5 | 1645
   47 |   35 |    7 | 1645
   47 |   35 |   35 | 1645
   47 |   35 |   47 | 1645
   48 |   35 |    2 | 1680
   48 |   35 |    3 | 1680
   48 |   35 |    4 | 1680
   48 |   35 |    5 | 1680
   48 |   35 |    6 | 1680
   48 |   35 |    7 | 1680
   48 |   35 |    8 | 1680
   48 |   35 |   12 | 1680
   48 |   35 |   16 | 1680
   48 |   35 |   24 | 1680
   48 |   35 |   35 | 1680
   48 |   35 |   48 | 1680
    1 |   36 |    2 | 36
    1 |   36 |    3 | 36
    1 |   36 |    4 | 36
    1 |   36 |    6 | 36
    1 |   36 |    9 | 36
    1 |   36 |   12 | 36
    1 |   36 |   18 | 36
    1 |   36 |   36 | 36
    2 |   36 |    2 | 36
    4 |   36 |    2 | 36
    5 |   36 |    2 | 180
    5 |   36 |    3 | 180
    5 |   36 |    4 | 180
    5 |   36 |    5 | 180
    5 |   36 |    6 | 180
    5 |   36 |    9 | 180
    5 |   36 |   12 | 180
    5 |   36 |   18 | 180
    5 |   36 |   36 | 180
    6 |   36 |    2 | 36
    7 |   36 |    2 | 252
    7 |   36 |    3 | 252
    7 |   36 |    4 | 252
    7 |   36 |    6 | 252
    7 |   36 |    7 | 252
    7 |   36 |    9 | 252
    7 |   36 |   12 | 252
    7 |   36 |   18 | 252
    7 |   36 |   36 | 252
   11 |   36 |    2 | 396
   11 |   36 |    3 | 396
   11 |   36 |    4 | 396
   11 |   36 |    6 | 396
   11 |   36 |    9 | 396
   11 |   36 |   11 | 396
   11 |   36 |   12 | 396
   11 |   36 |   18 | 396
   11 |   36 |   36 | 396
   13 |   36 |    2 | 468
   13 |   36 |    3 | 468
   13 |   36 |    4 | 468
   13 |   36 |    6 | 468
   13 |   36 |    9 | 468
   13 |   36 |   12 | 468
   13 |   36 |   13 | 468
   13 |   36 |   18 | 468
   13 |   36 |   36 | 468
   17 |   36 |    2 | 612
   17 |   36 |    3 | 612
   17 |   36 |    4 | 612
   17 |   36 |    6 | 612
   17 |   36 |    9 | 612
   17 |   36 |   12 | 612
   17 |   36 |   17 | 612
   17 |   36 |   18 | 612
   17 |   36 |   36 | 612
   19 |   36 |    2 | 684
   19 |   36 |    3 | 684
   19 |   36 |    4 | 684
   19 |   36 |    6 | 684
   19 |   36 |    9 | 684
   19 |   36 |   12 | 684
   19 |   36 |   18 | 684
   19 |   36 |   19 | 684
   19 |   36 |   36 | 684
   20 |   36 |    2 | 180
   22 |   36 |    2 | 396
   23 |   36 |    2 | 828
   23 |   36 |    3 | 828
   23 |   36 |    4 | 828
   23 |   36 |    6 | 828
   23 |   36 |    9 | 828
   23 |   36 |   12 | 828
   23 |   36 |   18 | 828
   23 |   36 |   23 | 828
   23 |   36 |   36 | 828
   24 |   36 |    2 | 72
   25 |   36 |    2 | 900
   25 |   36 |    3 | 900
   25 |   36 |    4 | 900
   25 |   36 |    5 | 900
   25 |   36 |    6 | 900
   25 |   36 |    9 | 900
   25 |   36 |   12 | 900
   25 |   36 |   18 | 900
   25 |   36 |   25 | 900
   25 |   36 |   36 | 900
   26 |   36 |    2 | 468
   27 |   36 |    2 | 108
   29 |   36 |    2 | 1044
   29 |   36 |    3 | 1044
   29 |   36 |    4 | 1044
   29 |   36 |    6 | 1044
   29 |   36 |    9 | 1044
   29 |   36 |   12 | 1044
   29 |   36 |   18 | 1044
   29 |   36 |   29 | 1044
   29 |   36 |   36 | 1044
   31 |   36 |    2 | 1116
   31 |   36 |    3 | 1116
   31 |   36 |    4 | 1116
   31 |   36 |    6 | 1116
   31 |   36 |    9 | 1116
   31 |   36 |   12 | 1116
   31 |   36 |   18 | 1116
   31 |   36 |   31 | 1116
   31 |   36 |   36 | 1116
   34 |   36 |    3 | 612
   35 |   36 |    2 | 1260
   35 |   36 |    3 | 1260
   35 |   36 |    4 | 1260
   35 |   36 |    5 | 1260
   35 |   36 |    6 | 1260
   35 |   36 |    7 | 1260
   35 |   36 |    9 | 1260
   35 |   36 |   12 | 1260
   35 |   36 |   18 | 1260
   35 |   36 |   35 | 1260
   35 |   36 |   36 | 1260
   36 |   36 |    2 | 36
   37 |   36 |    2 | 1332
   37 |   36 |    3 | 1332
   37 |   36 |    4 | 1332
   37 |   36 |    6 | 1332
   37 |   36 |    9 | 1332
   37 |   36 |   12 | 1332
   37 |   36 |   18 | 1332
   37 |   36 |   36 | 1332
   37 |   36 |   37 | 1332
   38 |   36 |    2 | 684
   39 |   36 |    2 | 468
   39 |   36 |    4 | 468
   40 |   36 |    2 | 360
   41 |   36 |    2 | 1476
   41 |   36 |    3 | 1476
   41 |   36 |    4 | 1476
   41 |   36 |    6 | 1476
   41 |   36 |    9 | 1476
   41 |   36 |   12 | 1476
   41 |   36 |   18 | 1476
   41 |   36 |   36 | 1476
   41 |   36 |   41 | 1476
   43 |   36 |    2 | 1548
   43 |   36 |    3 | 1548
   43 |   36 |    4 | 1548
   43 |   36 |    6 | 1548
   43 |   36 |    9 | 1548
   43 |   36 |   12 | 1548
   43 |   36 |   18 | 1548
   43 |   36 |   36 | 1548
   43 |   36 |   43 | 1548
   46 |   36 |    3 | 828
   47 |   36 |    2 | 1692
   47 |   36 |    3 | 1692
   47 |   36 |    4 | 1692
   47 |   36 |    6 | 1692
   47 |   36 |    9 | 1692
   47 |   36 |   12 | 1692
   47 |   36 |   18 | 1692
   47 |   36 |   36 | 1692
   47 |   36 |   47 | 1692
   49 |   36 |    2 | 1764
   49 |   36 |    3 | 1764
   49 |   36 |    4 | 1764
   49 |   36 |    6 | 1764
   49 |   36 |    7 | 1764
   49 |   36 |    9 | 1764
   49 |   36 |   12 | 1764
   49 |   36 |   18 | 1764
   49 |   36 |   36 | 1764
   49 |   36 |   49 | 1764
    1 |   37 |   37 | 37
    2 |   37 |    2 | 74
    2 |   37 |   37 | 74
    3 |   37 |    3 | 111
    3 |   37 |   37 | 111
    4 |   37 |    2 | 148
    4 |   37 |    4 | 148
    4 |   37 |   37 | 148
    5 |   37 |    5 | 185
    5 |   37 |   37 | 185
    6 |   37 |    2 | 222
    6 |   37 |    3 | 222
    6 |   37 |    6 | 222
    6 |   37 |   37 | 222
    7 |   37 |    7 | 259
    7 |   37 |   37 | 259
    8 |   37 |    2 | 296
    8 |   37 |    4 | 296
    8 |   37 |    8 | 296
    8 |   37 |   37 | 296
    9 |   37 |    3 | 333
    9 |   37 |    9 | 333
    9 |   37 |   37 | 333
   10 |   37 |    2 | 370
   10 |   37 |    5 | 370
   10 |   37 |   10 | 370
   10 |   37 |   37 | 370
   11 |   37 |   11 | 407
   11 |   37 |   37 | 407
   12 |   37 |    2 | 444
   12 |   37 |    3 | 444
   12 |   37 |    4 | 444
   12 |   37 |    6 | 444
   12 |   37 |   12 | 444
   12 |   37 |   37 | 444
   13 |   37 |   13 | 481
   13 |   37 |   37 | 481
   14 |   37 |    2 | 518
   14 |   37 |    7 | 518
   14 |   37 |   14 | 518
   14 |   37 |   37 | 518
   15 |   37 |    3 | 555
   15 |   37 |    5 | 555
   15 |   37 |   15 | 555
   15 |   37 |   37 | 555
   16 |   37 |    2 | 592
   16 |   37 |    4 | 592
   16 |   37 |    8 | 592
   16 |   37 |   16 | 592
   16 |   37 |   37 | 592
   17 |   37 |   17 | 629
   17 |   37 |   37 | 629
   18 |   37 |    2 | 666
   18 |   37 |    3 | 666
   18 |   37 |    6 | 666
   18 |   37 |    9 | 666
   18 |   37 |   18 | 666
   18 |   37 |   37 | 666
   19 |   37 |   19 | 703
   19 |   37 |   37 | 703
   20 |   37 |    2 | 740
   20 |   37 |    4 | 740
   20 |   37 |    5 | 740
   20 |   37 |   10 | 740
   20 |   37 |   20 | 740
   20 |   37 |   37 | 740
   21 |   37 |    3 | 777
   21 |   37 |    7 | 777
   21 |   37 |   21 | 777
   21 |   37 |   37 | 777
   22 |   37 |    2 | 814
   22 |   37 |   11 | 814
   22 |   37 |   22 | 814
   22 |   37 |   37 | 814
   23 |   37 |   23 | 851
   23 |   37 |   37 | 851
   24 |   37 |    2 | 888
   24 |   37 |    3 | 888
   24 |   37 |    4 | 888
   24 |   37 |    6 | 888
   24 |   37 |    8 | 888
   24 |   37 |   12 | 888
   24 |   37 |   24 | 888
   24 |   37 |   37 | 888
   25 |   37 |    5 | 925
   25 |   37 |   25 | 925
   25 |   37 |   37 | 925
   26 |   37 |    2 | 962
   26 |   37 |   13 | 962
   26 |   37 |   26 | 962
   26 |   37 |   37 | 962
   27 |   37 |    3 | 999
   27 |   37 |    9 | 999
   27 |   37 |   27 | 999
   27 |   37 |   37 | 999
   28 |   37 |    2 | 1036
   28 |   37 |    4 | 1036
   28 |   37 |    7 | 1036
   28 |   37 |   14 | 1036
   28 |   37 |   28 | 1036
   28 |   37 |   37 | 1036
   29 |   37 |   29 | 1073
   29 |   37 |   37 | 1073
   30 |   37 |    2 | 1110
   30 |   37 |    3 | 1110
   30 |   37 |    5 | 1110
   30 |   37 |    6 | 1110
   30 |   37 |   10 | 1110
   30 |   37 |   15 | 1110
   30 |   37 |   30 | 1110
   30 |   37 |   37 | 1110
   31 |   37 |   31 | 1147
   31 |   37 |   37 | 1147
   32 |   37 |    2 | 1184
   32 |   37 |    4 | 1184
   32 |   37 |    8 | 1184
   32 |   37 |   16 | 1184
   32 |   37 |   32 | 1184
   32 |   37 |   37 | 1184
   33 |   37 |    3 | 1221
   33 |   37 |   11 | 1221
   33 |   37 |   33 | 1221
   33 |   37 |   37 | 1221
   34 |   37 |    2 | 1258
   34 |   37 |   17 | 1258
   34 |   37 |   34 | 1258
   34 |   37 |   37 | 1258
   35 |   37 |    5 | 1295
   35 |   37 |    7 | 1295
   35 |   37 |   35 | 1295
   35 |   37 |   37 | 1295
   36 |   37 |    2 | 1332
   36 |   37 |    3 | 1332
   36 |   37 |    4 | 1332
   36 |   37 |    6 | 1332
   36 |   37 |    9 | 1332
   36 |   37 |   12 | 1332
   36 |   37 |   18 | 1332
   36 |   37 |   36 | 1332
   36 |   37 |   37 | 1332
   38 |   37 |    2 | 1406
   38 |   37 |   19 | 1406
   38 |   37 |   37 | 1406
   38 |   37 |   38 | 1406
   39 |   37 |    3 | 1443
   39 |   37 |   13 | 1443
   39 |   37 |   37 | 1443
   39 |   37 |   39 | 1443
   40 |   37 |    2 | 1480
   40 |   37 |    4 | 1480
   40 |   37 |    5 | 1480
   40 |   37 |    8 | 1480
   40 |   37 |   10 | 1480
   40 |   37 |   20 | 1480
   40 |   37 |   37 | 1480
   40 |   37 |   40 | 1480
   41 |   37 |   37 | 1517
   41 |   37 |   41 | 1517
   42 |   37 |    2 | 1554
   42 |   37 |    3 | 1554
   42 |   37 |    6 | 1554
   42 |   37 |    7 | 1554
   42 |   37 |   14 | 1554
   42 |   37 |   21 | 1554
   42 |   37 |   37 | 1554
   42 |   37 |   42 | 1554
   43 |   37 |   37 | 1591
   43 |   37 |   43 | 1591
   44 |   37 |    2 | 1628
   44 |   37 |    4 | 1628
   44 |   37 |   11 | 1628
   44 |   37 |   22 | 1628
   44 |   37 |   37 | 1628
   44 |   37 |   44 | 1628
   45 |   37 |    3 | 1665
   45 |   37 |    5 | 1665
   45 |   37 |    9 | 1665
   45 |   37 |   15 | 1665
   45 |   37 |   37 | 1665
   45 |   37 |   45 | 1665
   46 |   37 |    2 | 1702
   46 |   37 |   23 | 1702
   46 |   37 |   37 | 1702
   46 |   37 |   46 | 1702
   47 |   37 |   37 | 1739
   47 |   37 |   47 | 1739
   48 |   37 |    2 | 1776
   48 |   37 |    3 | 1776
   48 |   37 |    4 | 1776
   48 |   37 |    6 | 1776
   48 |   37 |    8 | 1776
   48 |   37 |   12 | 1776
   48 |   37 |   16 | 1776
   48 |   37 |   24 | 1776
   48 |   37 |   37 | 1776
   48 |   37 |   48 | 1776
   49 |   37 |    7 | 1813
   49 |   37 |   37 | 1813
   49 |   37 |   49 | 1813
    1 |   38 |    2 | 38
    1 |   38 |   19 | 38
    1 |   38 |   38 | 38
    3 |   38 |    2 | 114
    3 |   38 |    3 | 114
    3 |   38 |   19 | 114
    3 |   38 |   38 | 114
    5 |   38 |    2 | 190
    5 |   38 |    5 | 190
    5 |   38 |   19 | 190
    5 |   38 |   38 | 190
    7 |   38 |    2 | 266
    7 |   38 |    7 | 266
    7 |   38 |   19 | 266
    7 |   38 |   38 | 266
    8 |   38 |    2 | 152
    9 |   38 |    2 | 342
    9 |   38 |    3 | 342
    9 |   38 |    9 | 342
    9 |   38 |   19 | 342
    9 |   38 |   38 | 342
   11 |   38 |    2 | 418
   11 |   38 |   11 | 418
   11 |   38 |   19 | 418
   11 |   38 |   38 | 418
   13 |   38 |    2 | 494
   13 |   38 |   13 | 494
   13 |   38 |   19 | 494
   13 |   38 |   38 | 494
   15 |   38 |    2 | 570
   15 |   38 |    3 | 570
   15 |   38 |    5 | 570
   15 |   38 |   15 | 570
   15 |   38 |   19 | 570
   15 |   38 |   38 | 570
   16 |   38 |    2 | 304
   16 |   38 |    4 | 304
   17 |   38 |    2 | 646
   17 |   38 |   17 | 646
   17 |   38 |   19 | 646
   17 |   38 |   38 | 646
